   229    0.55616E+04    0.10885E+01    0.28077E+02    0.20667E+07    0.11410E+04
   230    0.55561E+04    0.11261E+01    0.29703E+02    0.20567E+07    0.11303E+04
   231    0.55500E+04    0.11655E+01    0.31334E+02    0.20468E+07    0.11197E+04
   232    0.55434E+04    0.12067E+01    0.32969E+02    0.20370E+07    0.11093E+04
   233    0.55361E+04    0.12498E+01    0.34608E+02    0.20272E+07    0.10990E+04
   234    0.55282E+04    0.12948E+01    0.36248E+02    0.20176E+07    0.10889E+04
   235    0.55198E+04    0.13416E+01    0.37891E+02    0.20080E+07    0.10789E+04
   236    0.55107E+04    0.13903E+01    0.39535E+02    0.19984E+07    0.10690E+04
   237    0.55012E+04    0.14410E+01    0.41180E+02    0.19890E+07    0.10592E+04
   238    0.54910E+04    0.14936E+01    0.42824E+02    0.19796E+07    0.10496E+04
   239    0.54802E+04    0.15482E+01    0.44469E+02    0.19703E+07    0.10401E+04
   240    0.54688E+04    0.16047E+01    0.46111E+02    0.19610E+07    0.10307E+04
   241    0.54570E+04    0.16633E+01    0.47751E+02    0.19519E+07    0.10215E+04
   242    0.54445E+04    0.17240E+01    0.49388E+02    0.19428E+07    0.10123E+04
   243    0.54315E+04    0.17866E+01    0.51022E+02    0.19337E+07    0.10033E+04
   244    0.54179E+04    0.18514E+01    0.52651E+02    0.19247E+07    0.99439E+03
   245    0.54037E+04    0.19182E+01    0.54275E+02    0.19158E+07    0.98558E+03
   246    0.53890E+04    0.19872E+01    0.55893E+02    0.19070E+07    0.97688E+03
   247    0.53738E+04    0.20582E+01    0.57506E+02    0.18982E+07    0.96828E+03
   248    0.53580E+04    0.21313E+01    0.59111E+02    0.18895E+07    0.95979E+03
   249    0.53418E+04    0.22066E+01    0.60708E+02    0.18808E+07    0.95139E+03
   250    0.53250E+04    0.22841E+01    0.62296E+02    0.18722E+07    0.94309E+03
   251    0.53076E+04    0.23637E+01    0.63876E+02    0.18637E+07    0.93488E+03
   252    0.52898E+04    0.24454E+01    0.65445E+02    0.18552E+07    0.92677E+03
   253    0.52715E+04    0.25293E+01    0.67004E+02    0.18468E+07    0.91874E+03
   254    0.52526E+04    0.26154E+01    0.68551E+02    0.18385E+07    0.91081E+03
   255    0.52332E+04    0.27037E+01    0.70085E+02    0.18302E+07    0.90296E+03
   256    0.52133E+04    0.27942E+01    0.71610E+02    0.18219E+07    0.89520E+03
   257    0.51930E+04    0.28868E+01    0.73116E+02    0.18137E+07    0.88753E+03
   258    0.51721E+04    0.29816E+01    0.74608E+02    0.18056E+07    0.87994E+03
   259    0.51507E+04    0.30786E+01    0.76087E+02    0.17976E+07    0.87244E+03
   260    0.51290E+04    0.31778E+01    0.77551E+02    0.17895E+07    0.86502E+03
   261    0.51068E+04    0.32792E+01    0.78995E+02    0.17816E+07    0.85768E+03
   262    0.50841E+04    0.33828E+01    0.80425E+02    0.17737E+07    0.85043E+03
   263    0.50610E+04    0.34886E+01    0.81840E+02    0.17658E+07    0.84326E+03
   264    0.50375E+04    0.35965E+01    0.83235E+02    0.17581E+07    0.83616E+03
   265    0.50136E+04    0.37066E+01    0.84608E+02    0.17503E+07    0.82915E+03
   266    0.49893E+04    0.38189E+01    0.85968E+02    0.17426E+07    0.82221E+03
   267    0.49645E+04    0.39333E+01    0.87299E+02    0.17350E+07    0.81535E+03
   268    0.49394E+04    0.40499E+01    0.88616E+02    0.17274E+07    0.80857E+03
   269    0.49139E+04    0.41686E+01    0.89913E+02    0.17199E+07    0.80186E+03
   270    0.48880E+04    0.42894E+01    0.91187E+02    0.17124E+07    0.79522E+03
   271    0.48617E+04    0.44123E+01    0.92434E+02    0.17050E+07    0.78866E+03
   272    0.48351E+04    0.45374E+01    0.93659E+02    0.16976E+07    0.78217E+03
   273    0.48081E+04    0.46643E+01    0.94863E+02    0.16903E+07    0.77574E+03
   274    0.47807E+04    0.47935E+01    0.96038E+02    0.16830E+07    0.76939E+03
   275    0.47530E+04    0.49246E+01    0.97193E+02    0.16758E+07    0.76311E+03
   276    0.47250E+04    0.50577E+01    0.98318E+02    0.16686E+07    0.75690E+03
   277    0.46966E+04    0.51928E+01    0.99423E+02    0.16615E+07    0.75075E+03
   278    0.46680E+04    0.53300E+01    0.10049E+03    0.16544E+07    0.74467E+03
   279    0.46391E+04    0.54690E+01    0.10154E+03    0.16473E+07    0.73865E+03
   280    0.46099E+04    0.56099E+01    0.10257E+03    0.16403E+07    0.73270E+03
   281    0.45804E+04    0.57528E+01    0.10356E+03    0.16334E+07    0.72682E+03
   282    0.45506E+04    0.58974E+01    0.10452E+03    0.16265E+07    0.72099E+03
   283    0.45206E+04    0.60439E+01    0.10545E+03    0.16196E+07    0.71523E+03
   284    0.44903E+04    0.61922E+01    0.10636E+03    0.16128E+07    0.70953E+03
   285    0.44598E+04    0.63423E+01    0.10723E+03    0.16060E+07    0.70389E+03
   286    0.44289E+04    0.64941E+01    0.10807E+03    0.15993E+07    0.69831E+03
   287    0.43980E+04    0.66476E+01    0.10888E+03    0.15926E+07    0.69278E+03
   288    0.43668E+04    0.68028E+01    0.10967E+03    0.15860E+07    0.68732E+03
   289    0.43354E+04    0.69595E+01    0.11042E+03    0.15794E+07    0.68192E+03
   290    0.43038E+04    0.71178E+01    0.11114E+03    0.15728E+07    0.67657E+03
   291    0.42721E+04    0.72782E+01    0.11182E+03    0.15663E+07    0.67127E+03
   292    0.42402E+04    0.74394E+01    0.11248E+03    0.15599E+07    0.66603E+03
   293    0.42081E+04    0.76020E+01    0.11310E+03    0.15534E+07    0.66085E+03
   294    0.41758E+04    0.77668E+01    0.11368E+03    0.15470E+07    0.65572E+03
   295    0.41435E+04    0.79324E+01    0.11423E+03    0.15407E+07    0.65064E+03
   296    0.41110E+04    0.80994E+01    0.11475E+03    0.15344E+07    0.64562E+03
   297    0.40784E+04    0.82671E+01    0.11524E+03    0.15281E+07    0.64064E+03
   298    0.40455E+04    0.84371E+01    0.11568E+03    0.15219E+07    0.63572E+03
   299    0.40127E+04    0.86078E+01    0.11609E+03    0.15157E+07    0.63084E+03
