   195    0.53960E+04    0.66993E+00    0.12245E-01   -0.19933E+02    0.53205E-07    0.94744E-04   -0.23312E-07
   196    0.54107E+04    0.66535E+00    0.12135E-01   -0.18815E+02    0.52918E-07    0.93722E-04   -0.20029E-07
   197    0.54249E+04    0.66145E+00    0.12033E-01   -0.17676E+02    0.52634E-07    0.92715E-04   -0.16838E-07
   198    0.54386E+04    0.65827E+00    0.11941E-01   -0.16514E+02    0.52352E-07    0.91724E-04   -0.13742E-07
   199    0.54518E+04    0.65583E+00    0.11857E-01   -0.15331E+02    0.52072E-07    0.90746E-04   -0.10745E-07
   200    0.54643E+04    0.65418E+00    0.11782E-01   -0.14126E+02    0.51794E-07    0.89783E-04   -0.78515E-08
   201    0.54764E+04    0.65335E+00    0.11715E-01   -0.12901E+02    0.51519E-07    0.88833E-04   -0.50647E-08
   202    0.54878E+04    0.65337E+00    0.11656E-01   -0.11656E+02    0.51246E-07    0.87897E-04   -0.23874E-08
   203    0.54987E+04    0.65428E+00    0.11605E-01   -0.10389E+02    0.50976E-07    0.86974E-04    0.18346E-09
   204    0.55090E+04    0.65612E+00    0.11562E-01   -0.91040E+01    0.50707E-07    0.86065E-04    0.26522E-08
   205    0.55187E+04    0.65891E+00    0.11526E-01   -0.77993E+01    0.50441E-07    0.85168E-04    0.50230E-08
   206    0.55278E+04    0.66271E+00    0.11497E-01   -0.64754E+01    0.50177E-07    0.84284E-04    0.73004E-08
   207    0.55363E+04    0.66753E+00    0.11474E-01   -0.51330E+01    0.49916E-07    0.83412E-04    0.94885E-08
   208    0.55441E+04    0.67341E+00    0.11458E-01   -0.37726E+01    0.49656E-07    0.82553E-04    0.11592E-07
   209    0.55513E+04    0.68039E+00    0.11448E-01   -0.23945E+01    0.49399E-07    0.81706E-04    0.13614E-07
   210    0.55580E+04    0.68851E+00    0.11443E-01   -0.99925E+00    0.49143E-07    0.80871E-04    0.15561E-07
   211    0.55640E+04    0.69779E+00    0.11444E-01    0.41253E+00    0.48890E-07    0.80048E-04    0.17435E-07
   212    0.55694E+04    0.70829E+00    0.11451E-01    0.18404E+01    0.48639E-07    0.79237E-04    0.19242E-07
   213    0.55743E+04    0.72002E+00    0.11462E-01    0.32839E+01    0.48390E-07    0.78437E-04    0.20985E-07
   214    0.55785E+04    0.73299E+00    0.11477E-01    0.47424E+01    0.48143E-07    0.77649E-04    0.22669E-07
   215    0.55821E+04    0.74735E+00    0.11497E-01    0.62150E+01    0.47898E-07    0.76871E-04    0.24299E-07
   216    0.55851E+04    0.76298E+00    0.11521E-01    0.77022E+01    0.47655E-07    0.76105E-04    0.25878E-07
   217    0.55876E+04    0.77997E+00    0.11549E-01    0.92027E+01    0.47414E-07    0.75350E-04    0.27411E-07
   218    0.55894E+04    0.79839E+00    0.11580E-01    0.10716E+02    0.47175E-07    0.74605E-04    0.28902E-07
   219    0.55906E+04    0.81823E+00    0.11614E-01    0.12242E+02    0.46937E-07    0.73870E-04    0.30356E-07
   220    0.55912E+04    0.83957E+00    0.11651E-01    0.13779E+02    0.46702E-07    0.73146E-04    0.31776E-07
   221    0.55912E+04    0.86241E+00    0.11690E-01    0.15327E+02    0.46469E-07    0.72432E-04    0.33167E-07
   222    0.55905E+04    0.88675E+00    0.11732E-01    0.16886E+02    0.46237E-07    0.71728E-04    0.34534E-07
   223    0.55892E+04    0.91273E+00    0.11775E-01    0.18455E+02    0.46008E-07    0.71033E-04    0.35881E-07
   224    0.55874E+04    0.94020E+00    0.11820E-01    0.20033E+02    0.45780E-07    0.70349E-04    0.37211E-07
   225    0.55848E+04    0.96939E+00    0.11867E-01    0.21620E+02    0.45554E-07    0.69673E-04    0.38530E-07
   226    0.55818E+04    0.10001E+01    0.11914E-01    0.23215E+02    0.45330E-07    0.69007E-04    0.39841E-07
   227    0.55780E+04    0.10327E+01    0.11963E-01    0.24818E+02    0.45107E-07    0.68350E-04    0.41148E-07
   228    0.55737E+04    0.10669E+01    0.12011E-01    0.26427E+02    0.44886E-07    0.67702E-04    0.42448E-07
   229    0.55688E+04    0.11028E+01    0.12061E-01    0.28042E+02    0.44667E-07    0.67063E-04    0.43739E-07
   230    0.55633E+04    0.11405E+01    0.12110E-01    0.29663E+02    0.44450E-07    0.66432E-04    0.45017E-07
   231    0.55571E+04    0.11799E+01    0.12159E-01    0.31288E+02    0.44234E-07    0.65810E-04    0.46279E-07
   232    0.55504E+04    0.12212E+01    0.12209E-01    0.32919E+02    0.44020E-07    0.65196E-04    0.47521E-07
